5000,0.8146
5000,0.8851
5000,0.9065
5000,0.9174
5000,0.928
5000,0.9315
5000,0.9413
5000,0.9414
5000,0.9496
5000,0.9533
5000,0.956
5000,0.9566
5000,0.9579
5000,0.9623
5000,0.9611
5000,0.9643
5000,0.9654
5000,0.9666
5000,0.9659
5000,0.9694
5000,0.968
5000,0.9708
5000,0.973
5000,0.9751
5000,0.9765
5000,0.9751
5000,0.9763
5000,0.9776
5000,0.9774
5000,0.9783
5000,0.9774
5000,0.9794
5000,0.9803
5000,0.9782
5000,0.9796
5000,0.981
5000,0.9822
5000,0.9816
5000,0.9805
5000,0.9823
5000,0.9849
5000,0.9829
5000,0.984
5000,0.9827
5000,0.9857
5000,0.9836
5000,0.9862
5000,0.9857
5000,0.9857
5000,0.983

400,0.8769
400,0.9113
400,0.9263
400,0.9313
400,0.9393
400,0.9446
400,0.9491
400,0.9546
400,0.9526
400,0.9596
400,0.9579
400,0.9607
400,0.9655
400,0.9664
400,0.967
400,0.9713
400,0.9716
400,0.9732
400,0.9748
400,0.9728
400,0.9743
400,0.9783
400,0.9773
400,0.9769
400,0.9765
400,0.9794
400,0.9788
400,0.9787
400,0.98
400,0.9833
400,0.9817
400,0.9819
400,0.9821
400,0.9842
400,0.9835
400,0.9862
400,0.9837
400,0.9837
400,0.9832
400,0.9863
400,0.9862
400,0.9865
400,0.9888
400,0.9871
400,0.9854
400,0.986
400,0.9885
400,0.9886
400,0.9888
400,0.9881

2400,0.8557
2400,0.8958
2400,0.9127
2400,0.9216
2400,0.9304
2400,0.9369
2400,0.9399
2400,0.9475
2400,0.95
2400,0.9506
2400,0.9519
2400,0.9568
2400,0.9576
2400,0.9611
2400,0.962
2400,0.9653
2400,0.9645
2400,0.9664
2400,0.9661
2400,0.9663
2400,0.9673
2400,0.9679
2400,0.9718
2400,0.9717
2400,0.9758
2400,0.9737
2400,0.9736
2400,0.9734
2400,0.9753
2400,0.9764
2400,0.9752
2400,0.9778
2400,0.9775
2400,0.9787
2400,0.9791
2400,0.9784
2400,0.9813
2400,0.9804
2400,0.982
2400,0.9817
2400,0.9833
2400,0.9822
2400,0.9803
2400,0.9835
2400,0.9839
2400,0.983
2400,0.9826
2400,0.9844
2400,0.9851
2400,0.984

150,0.8779
150,0.9086
150,0.9209
150,0.9323
150,0.9379
150,0.9413
150,0.9519
150,0.9526
150,0.9544
150,0.9545
150,0.9635
150,0.9614
150,0.9643
150,0.9667
150,0.9703
150,0.9734
150,0.9708
150,0.973
150,0.9717
150,0.9777
150,0.9768
150,0.9795
150,0.9792
150,0.9812
150,0.9813
150,0.9794
150,0.9845
150,0.9843
150,0.9845
150,0.987
150,0.9844
150,0.9846
150,0.9855
150,0.9878
150,0.9849
150,0.9846
150,0.9862
150,0.987
150,0.9849
150,0.9887
150,0.988
150,0.9897
150,0.9884
150,0.989
150,0.99
150,0.9905
150,0.9882
150,0.9916
150,0.9917
150,0.9923

15000,0.7375
15000,0.8355
15000,0.8702
15000,0.8939
15000,0.9079
15000,0.9165
15000,0.9261
15000,0.9334
15000,0.9382
15000,0.9448
15000,0.9476
15000,0.9502
15000,0.953
15000,0.9556
15000,0.9607
15000,0.9609
15000,0.9595
15000,0.9654
15000,0.9665
15000,0.967
15000,0.9698
15000,0.9707
15000,0.9682
15000,0.9715
15000,0.9737
15000,0.9753
15000,0.9767
15000,0.9775
15000,0.9768
15000,0.9749
15000,0.9778
15000,0.9793
15000,0.9817
15000,0.9784
15000,0.9804
15000,0.9829
15000,0.982
15000,0.981
15000,0.9821
15000,0.9819
15000,0.9816
15000,0.9841
15000,0.9838
15000,0.9822
15000,0.9847
15000,0.9878
15000,0.9835
15000,0.9877
15000,0.9857
15000,0.9856

60000,0.282
60000,0.4848
60000,0.4724
60000,0.5973
60000,0.6255
60000,0.6612
60000,0.6637
60000,0.7197
60000,0.7551
60000,0.8296
60000,0.8314
60000,0.8576
60000,0.875
60000,0.869
60000,0.8831
60000,0.8903
60000,0.8957
60000,0.8992
60000,0.9043
60000,0.9166
60000,0.9174
60000,0.9173
60000,0.9188
60000,0.9252
